id,loss
131822,1613.0047176581659
131823,1674.7197347287695
131824,4634.895705171247
131825,1435.8721651255407
131826,4335.977428374407
131827,3238.55939416426
131828,926.3274391294307
131829,3769.734672935083
131830,3729.3681508901627
131831,2843.7143611820748
131832,2537.7928508088708
131833,2063.90945288394
131834,1348.7935483119434
131835,2185.967754196685
131836,1342.8140662130734
131837,4466.515309120798
131838,1954.8109251666383
131839,1214.1577094789309
131840,2620.0816045460965
131841,2398.235537311335
131842,7191.4568522236605
131843,3197.9609186363373
131844,6014.063417159943
131845,2731.816368658483
131846,8862.46868801889
131847,1213.473107852792
131848,4473.50563602645
131849,3051.951048228027
131850,1732.7492480647188
131851,1229.2493968256033
131852,1673.9772654708304
131853,1544.670841107721
131854,1379.6584651475841
131855,3641.369398015157
131856,3271.80683762557
131857,2101.8214092033395
131858,10526.139509474842
131859,1472.5985596669157
131860,4723.22929645795
131861,1529.8152073322628
131862,2329.144032358581
131863,798.6583215552583
131864,5979.556194473264
131865,1687.6271600393882
131866,4018.129020469749
131867,1596.511207562936
131868,1740.7756499963753
131869,3756.4572606173633
131870,2033.9653156748327
131871,6903.6269468714845
131872,1219.757484689959
131873,4296.190901239692
131874,2474.1016038176845
131875,2308.712590926455
131876,2258.7912300225157
131877,7402.8962346543585
131878,3829.7583056970507
131879,1235.3950568461314
131880,4360.751797582488
131881,1070.3607048730219
131882,1851.97111325781
131883,2494.5080683240217
131884,2056.766843218059
131885,2449.5551067716365
131886,1530.2664758628248
131887,1131.979247209716
131888,5749.415846408438
131889,14568.074332039692
131890,788.1467725784398
131891,1783.7649274031794
131892,2100.643544042473
131893,2043.363593305902
131894,5468.290512439915
131895,3353.6058702424502
131896,4747.367102423992
131897,2064.4359762427584
131898,2537.786993694668
131899,1698.486244617459
131900,3431.326796090396
131901,4388.722461020942
131902,3166.5877264247815
131903,4824.934094614176
131904,3531.789407201824
131905,1597.908852235206
131906,3140.8178075343103
131907,2290.0478735947854
131908,997.7984072310741
131909,1429.7303775532937
131910,4265.350844021392
131911,1796.0244052426754
131912,1522.9529515862594
131913,1274.3177815269341
131914,1838.599386363203
131915,3615.3216293044393
131916,2676.2433486166997
131917,1973.8120196584905
131918,3352.620022202924
131919,1667.0832620274568
131920,1408.2734605182868
131921,5497.797672693536
131922,2116.48375849011
131923,5603.395855848535
131924,2080.3570274444173
131925,2665.7987917891282
131926,1884.4164517095894
131927,1818.238990210238
131928,3337.90662869768
131929,11523.33907589974
131930,6962.195042182455
131931,5204.345059680356
131932,2312.4891693756786
131933,4546.2783662207985
131934,886.5311098844993
131935,1912.0138899280964
131936,1781.212965911202
131937,3351.1575326729785
131938,3174.3431964101064
131939,1424.1448727546099
131940,1716.3513886569897
131941,1644.7619042968806
131942,2220.586398770088
131943,1975.3869710733134
131944,1834.8280231711879
131945,1010.6898217077324
131946,7496.161433547712
131947,9764.742475553021
131948,4407.42706534106
131949,8832.139001350159
131950,4674.810571804866
131951,3843.766990813859
131952,1253.9728190124388
131953,2401.200412750511
131954,2646.940269835478
131955,2542.9238400663407
131956,1736.2716353505746
131957,1181.6427956105326
131958,2599.1264820538277
131959,1650.0130876130422
131960,7216.651397831304
131961,3429.543859937016
131962,3521.654031012924
131963,3926.0602072050892
131964,10712.65195376704
131965,2628.0291272849076
131966,1930.6788844661612
131967,2347.5853052727384
131968,2954.1199362337334
131969,2950.627812790714
131970,3655.974835162022
131971,9052.691401837374
131972,1369.2972171265842
131973,892.406810315619
131974,2471.24329097165
131975,1580.2840909555005
131976,6311.3588001937605
131977,1610.608765946521
131978,2054.5345667483957
131979,3739.817938848474
131980,2774.589216096451
131981,2213.879510278289
131982,1059.2405748692377
131983,1904.2031947533112
131984,2948.6650848980976
131985,2139.4435546185027
131986,3852.411117444143
131987,2788.7368859871995
131988,1484.5997168418157
131989,1578.3036960753304
131990,1307.8235710654465
131991,986.39461018659
131992,2233.015640031221
131993,3643.6318786668257
131994,805.8996759070151
131995,4192.480193774279
131996,2099.2584895166287
131997,962.6556585678244
131998,1688.836288350836
131999,4444.335957541466
132000,1725.809284134418
132001,4284.845771198102
132002,1646.3254811813545
132003,3280.3056865996546
132004,4543.383628513492
132005,3891.7181105575705
132006,2366.747284983058
132007,2483.563283220435
132008,2740.519438024225
132009,1006.1899361753727
132010,2848.315689960601
132011,3166.2552931485598
132012,1726.5521741769958
132013,2144.5495151730483
132014,2274.932189834224
132015,2016.67865913215
132016,4846.744169654962
132017,1243.9070315068566
132018,1445.9863996883732
132019,10060.010337886131
132020,6435.715958590823
132021,2726.450373373284
132022,1641.229690195876
132023,2103.090708232187
132024,1988.6667775966323
132025,1045.567529670214
132026,1530.9030145626646
132027,2453.0733942044562
132028,2366.504751895276
132029,2612.626362662951
132030,1138.2096547619778
132031,980.1753755050705
132032,3828.641455752268
132033,1111.9468433372367
132034,2705.5247489543976
132035,2863.4291631476767
132036,3367.746536773154
132037,849.2675769405381
132038,1548.831563245308
132039,2100.3780687186586
132040,2264.1145362976554
132041,2037.3436806432976
132042,1235.7548039452315
132043,2618.2349224489667
132044,1016.9151458733536
132045,2155.6748193390836
132046,2251.725990160148
132047,1364.5173386797562
132048,1205.1092013671127
132049,2933.020002098721
132050,5220.674269883954
132051,1379.8353169764312
132052,1608.5120474499604
132053,3768.0579564167115
132054,3232.774689392846
132055,4471.651485752054
132056,2022.0508642977134
132057,4322.437628342351
132058,7165.37886826476
132059,6137.894110196005
132060,1581.0948220553632
132061,1253.7481598012619
132062,2274.16721498565
132063,2986.6455260696575
132064,3110.9539764899096
132065,4158.826347744841
132066,1710.2290845648647
132067,1467.6223613994384
132068,1884.9429278050518
132069,1594.396325152471
132070,2861.1796910551666
132071,1822.1930989730283
132072,1779.9858388698651
132073,3965.449013479402
132074,4373.489957870606
132075,2417.640840675233
132076,7712.846892786026
132077,1784.7512288636517
132078,1333.5984961140389
132079,3225.2226569685804
132080,1888.4872939898335
132081,2285.427186626026
132082,7452.1597042145395
132083,2226.311526723019
132084,4109.699868624243
132085,2838.1737584077555
132086,8510.75925764479
132087,1916.4665636897103
132088,6343.460988441949
132089,3614.3945803442
132090,4737.347820576067
132091,2303.165357628979
132092,2849.933473635113
132093,2472.8078117528394
132094,3301.7786701415002
132095,2698.581570993263
132096,956.8182328821504
132097,1611.5734249229167
132098,2715.8634566290934
132099,1814.5868537879464
132100,3496.6756067339797
132101,1764.7470687606515
132102,1687.2786996542711
132103,5226.374143947301
132104,3393.281127664913
132105,4244.757562715266
132106,1593.0164785431812
132107,2251.420071877462
132108,2139.23266021218
132109,2939.608525473134
132110,1404.1816454076343
132111,6111.329687120615
132112,2281.3005631369915
132113,1396.4257600446892
132114,5450.237822523317
132115,3627.8769841440053
132116,2384.5454265952258
132117,3305.8728738083514
132118,2151.699982779444
132119,5032.29083905992
132120,4286.069257647675
132121,7372.640230363317
132122,2908.5168939145383
132123,4173.99512281571
132124,3066.6128035724996
132125,4159.848479295163
132126,3083.0101445028686
132127,2135.9667800127145
132128,8569.466983378317
132129,7163.30516430384
132130,2782.409434879315
132131,1182.4397948509793
132132,2045.0994058718745
132133,2090.004651130847
132134,3054.1983611372625
132135,1112.2003392052532
132136,910.9777103071871
132137,1098.2957416358831
132138,2408.73873901877
132139,3577.306867973981
132140,1010.9689555825857
132141,3410.143966805886
132142,1957.0322101251909
132143,3736.3426722926897
132144,3433.656545935978
132145,1487.9651103335561
132146,2951.1235006559828
132147,1780.7806798748925
132148,2483.7168320616634
132149,1669.858950511889
132150,2587.27587346389
132151,3054.78415106338
132152,2105.498652203105
132153,5244.371611916455
132154,1174.9382500883073
132155,3455.217959137105
132156,989.4369398888273
132157,5475.480279066118
132158,4125.261774719298
132159,1094.188019282328
132160,1530.788186306266
132161,1645.1512191970853
132162,1412.067183444791
132163,1245.541411050482
132164,1236.1878712013017
132165,2152.7167621182266
132166,1063.8148863629542
132167,6514.963847691306
132168,2361.793743412985
132169,1093.4676812354553
132170,2558.583903762841
132171,1120.4413139242645
132172,3135.392313502081
132173,1147.6774358197288
132174,2059.4068530323716
132175,1268.2721056148578
132176,2531.532564288515
132177,2805.0705320643006
132178,3797.398265016814
132179,1999.5730181673703
132180,1865.7032844597304
132181,1841.0573190010434
132182,3871.2581832339865
132183,1389.9698019333198
132184,2819.685095805609
132185,3751.2186550641327
132186,1545.3434244532339
132187,1618.1120343813745
132188,2519.6924641843375
132189,1532.118638626387
132190,4122.597065799348
132191,2341.1187330962684
132192,2855.5789925419404
132193,8106.06937210401
132194,2645.0019621117412
132195,5562.307824978854
132196,5199.737080518191
132197,1224.7358584457193
132198,1263.6404447826376
132199,1427.9385565447499
132200,2409.949653345399
132201,2365.003229337537
132202,1324.0826751266438
132203,1637.8695701713589
132204,2747.980418718228
132205,1547.2582365486937
132206,2403.095281668935
132207,3001.493629239231
132208,1305.9962848081368
132209,2107.558286490099
132210,8428.360742262223
132211,2898.8981953932507
132212,1120.4854042948648
132213,2461.901493742744
132214,3571.1491335441256
132215,4104.881053927878
132216,3023.216013523968
132217,2128.892140986878
132218,1738.462918992282
132219,1346.6117982834944
132220,1847.0525299732308
132221,1352.3981787698035
132222,1820.6952582422152
132223,5069.09651455589
132224,1265.5439762196177
132225,988.1170333100748
132226,4759.467420942229
132227,1836.8078126170171
132228,1015.6229626942622
132229,958.8823195182939
132230,2226.881232952942
132231,2735.535697344464
132232,3317.7523236047205
132233,1767.3941746225228
132234,4301.64838627527
132235,1451.5495527555029
132236,2739.9970413094534
132237,5975.720814450853
132238,4912.04138030956
132239,2590.537544578924
132240,2371.597292933203
132241,2771.3808901519496
132242,4206.963408179613
132243,2011.8576367976584
132244,3938.993145081033
132245,1260.0477186016772
132246,2020.226068669187
132247,2145.8823025515567
132248,4245.728644752552
132249,2728.708833120245
132250,1357.4352653635347
132251,1561.8938808460437
132252,2332.054519593496
132253,2669.671180881503
132254,1311.8539578673563
132255,8794.481713474888
132256,2447.690475560982
132257,1257.7846251727049
132258,6876.931338698523
132259,3230.279060936939
132260,2173.49251769494
132261,1211.79149842561
132262,2567.6863628554815
132263,5175.543852015957
132264,2473.848096408018
132265,1436.635460134681
132266,4573.926305595791
132267,1497.1488277489793
132268,1642.8129248910968
132269,1413.4407869657737
132270,1263.1305282355759
132271,1002.7824877975488
132272,3071.1939510313514
132273,2129.3751324570853
132274,2065.8004379786234
132275,1516.7709903593175
132276,4914.716351446389
132277,4032.146137397431
132278,7318.274953796396
132279,8413.10172463821
132280,3003.6811841265576
132281,3521.7464442549203
132282,8261.050692992523
132283,2676.804027501773
132284,6533.2808001592975
132285,1635.5315175347473
132286,1233.7739106738766
132287,6984.3059668574515
132288,1552.3767441148882
132289,2650.131805326368
132290,1961.9375185974568
132291,13359.068643849378
132292,3435.240695791773
132293,2356.600668766328
132294,3726.27156175603
132295,1044.588262696581
132296,2196.1249047565634
132297,2083.3973706349466
132298,2303.246589220439
132299,900.4888174827414
132300,1778.1031433085125
132301,2953.2794330073225
132302,3679.2827494379785
132303,3619.9921100812808
132304,5869.159466605034
132305,1162.872395338127
132306,3048.0805646750255
132307,3408.1724256260113
132308,4911.056393060386
132309,1445.964408499891
132310,1882.1394625199525
132311,9523.714398410497
132312,5120.759000084566
132313,1762.4270457375399
132314,2618.465162623576
132315,2019.986801271245
132316,2176.7190525482442
132317,6838.146425653311
132318,1697.8498032243576
132319,2226.0273520121814
132320,1603.3823462299042
132321,1611.7517367235728
132322,3475.2414907845614
132323,4073.338065323266
132324,2283.1992833533095
132325,2838.915108849854
132326,4780.311271014953
132327,2179.439200167974
132328,1202.7755433129453
132329,1527.684417242136
132330,1348.7140487738711
132331,2755.609449944203
132332,2100.690722458388
132333,2046.133299325942
132334,5366.230018431259
132335,2380.7992509140486
132336,2347.7419038528824
132337,13452.592452437955
132338,3065.7044129685573
132339,1767.1301299147378
132340,1997.3309080187432
132341,1773.032470149757
132342,4627.670259823157
132343,1655.177263971913
132344,1991.8071079022527
132345,6727.253213606475
132346,1751.6310717143642
132347,2278.540464088998
132348,2357.0514945992736
132349,2401.3832469200147
132350,899.5550596406434
132351,2828.427062171813
132352,2768.3822133235462
132353,2154.172423491698
132354,2556.589822688588
132355,1722.2814302116367
132356,1558.7961769290182
132357,5788.773934466884
132358,3432.8937421825417
132359,1860.8801827437244
132360,4710.072253919397
132361,5196.617350113039
132362,1195.6688745558877
132363,1214.2190561625969
132364,2631.616983461451
132365,4281.642371317721
132366,1800.0053162732
132367,3955.820348064685
132368,2062.6436618244506
132369,11539.816214996521
132370,2951.8621980469657
132371,1326.4499172782175
132372,2351.230390756342
132373,2730.777776595802
132374,1554.0250748525168
132375,3543.6595651726902
132376,5968.945549192656
132377,2467.7324799858943
132378,2083.2992516467916
132379,1472.3102321120823
132380,7848.805597804633
132381,2152.6777014758622
132382,4317.898575948164
132383,4367.647596467539
132384,1471.31746629739
132385,2178.1329654768138
132386,1882.3697846890109
132387,1014.7874988841203
132388,5927.567576979909
132389,2638.059099165934
132390,9551.272753578722
132391,1298.7290016851011
132392,5419.379591022095
132393,2483.2040783943644
132394,1656.2254343549946
132395,2363.7391631833293
