id,loss
131822,1397.8182337289427
131823,1595.819953236275
131824,4378.951403299488
131825,1471.1323794371083
131826,3639.636537227461
131827,3167.656403562452
131828,1001.7606244158167
131829,3336.780704157669
131830,3537.337348791006
131831,2918.9930019667327
131832,2306.6146336860693
131833,1682.2835045596103
131834,1356.7074083767948
131835,1620.1925219212676
131836,1277.817533156556
131837,4556.496801208596
131838,2004.9594878552189
131839,1157.9965294787003
131840,2653.062745309496
131841,2260.276382774511
131842,6669.478601406097
131843,3110.702815282278
131844,6256.429236906155
131845,2636.15113196102
131846,8029.676680305254
131847,1159.2642254076259
131848,4328.323127775755
131849,2944.5583674657073
131850,1674.3902837757137
131851,1133.7390411908186
131852,1582.9872198895605
131853,1360.3998096349032
131854,1214.0785849230501
131855,3930.5556464100227
131856,3282.8005994254627
131857,2098.96179135038
131858,12012.396778476263
131859,1280.4147070294575
131860,5002.093094248118
131861,1559.1621161586763
131862,2340.502665724658
131863,758.5303638917901
131864,5604.008699879514
131865,1617.2325162056072
131866,4023.288371053267
131867,1416.3591156133584
131868,1378.8038360258056
131869,3639.4940314906053
131870,1740.1457636280488
131871,7701.222942671835
131872,1391.1186011530976
131873,4141.742954666595
131874,2373.070699951273
131875,2012.3550208238512
131876,2101.4013690932
131877,7462.505486070604
131878,3488.8914063064626
131879,1341.4129700956987
131880,4647.895717370267
131881,1210.577306729759
131882,1791.8995511620292
131883,2159.578695150829
131884,1833.2183930881806
131885,2348.205707184251
131886,1312.678395878996
131887,1208.8117581490574
131888,5404.912037726882
131889,13272.156912883118
131890,819.1495009782457
131891,1591.624717879974
131892,2149.194518277094
131893,1851.3693235571
131894,4612.086241163788
131895,3237.5584010993107
131896,4506.824842245316
131897,2201.939654387006
131898,2121.236887614399
131899,1893.965583701386
131900,3148.5918025968913
131901,4364.962835383431
131902,2812.731140711655
131903,4482.291767470839
131904,3294.6202840805904
131905,1522.8141784018162
131906,2971.084842507621
131907,1999.3561125125032
131908,898.8699219901869
131909,1444.3617399748523
131910,3955.69144021153
131911,1898.2646947432586
131912,1587.5876286487796
131913,1249.414492690922
131914,1879.3697650171655
131915,3406.255874311497
131916,2864.263868619566
131917,1642.4460549620594
131918,3626.645065884182
131919,1482.096227501514
131920,1279.2068700957257
131921,5660.083869662558
131922,1894.3880571911045
131923,5320.044005776723
131924,1859.8100075158873
131925,2611.7885459134363
131926,1771.301206836641
131927,1865.9132718221879
131928,3313.58815730309
131929,11115.868337969263
131930,7548.734411038886
131931,4372.695746119477
131932,1575.0362896308252
131933,4627.790965114975
131934,841.0670859958636
131935,2155.212927336218
131936,1680.9102670002555
131937,3045.3014568805247
131938,3100.0454980141594
131939,1205.5171073751412
131940,1790.8521374929728
131941,1866.786550514485
131942,2139.0909552346957
131943,1884.2288234654297
131944,1764.8595356541543
131945,1046.6581348691045
131946,6048.590113826132
131947,8837.562490532262
131948,3546.820281240467
131949,8419.101360004788
131950,3325.8102332424905
131951,4040.348701731462
131952,1208.9083472714165
131953,1994.5541223087516
