id,loss
131822,1402.3738950061074
131823,1164.4528070255099
131824,4613.48626473721
131825,1352.7188786250917
131826,4627.777418447962
131827,2905.517674989507
131828,1317.2279414538189
131829,3634.1832020921975
131830,3996.964045967934
131831,2407.5286480857585
131832,2258.6699109559167
131833,1625.7700357566955
131834,1523.1272318533088
131835,1425.6273754383506
131836,1332.241320124392
131837,4417.829950290118
131838,2089.0228051769313
131839,907.3728314145264
131840,3067.118295260353
131841,1696.1598903839636
131842,8350.143762223017
131843,2931.5581287044924
131844,7640.432479077668
131845,3016.7127360932304
131846,8574.353281926888
131847,1142.3951562327888
131848,2967.26077315674
131849,2526.519799312838
131850,2280.399623959841
131851,1004.4210217220125
131852,1741.6073978684149
131853,1580.9157132986224
131854,902.0966698923289
131855,4763.278670983738
131856,3855.3802669024863
131857,2001.3200351025553
131858,11446.13245554276
131859,1919.8297302898977
131860,5898.719377215082
131861,1017.9072945378068
131862,1989.9457143786956
131863,517.1190546782195
131864,5124.374450948801
131865,1426.164883814683
131866,3575.8423243018888
131867,1227.480481634377
131868,1477.3672696086849
131869,3396.2083513789225
131870,1826.6152401453292
131871,4921.406351185133
131872,1016.6947447697862
131873,3392.8332522121773
131874,2211.823713230329
131875,1851.1027393045351
131876,2952.084269868321
131877,8275.328063310768
131878,3147.0385645303686
131879,1314.4000746581783
131880,4598.419475481091
131881,1626.029857486291
131882,2234.511312808177
131883,2662.645494112807
131884,1662.5165978360967
131885,1488.6153505048007
131886,1523.3891011928313
131887,1330.374793659138
131888,5689.8301907584455
131889,10218.803863086056
131890,535.5804136580891
131891,1871.0244702666596
131892,1773.042124520033
131893,1746.970744812866
131894,4878.196501464957
131895,3595.2983594433435
131896,4924.664249947202
131897,2521.3891077268536
131898,2325.5554000718726
131899,1923.508624693671
131900,4525.226394760504
131901,4861.570834595652
131902,2890.3925478366323
131903,4620.375682813995
131904,3443.232384629713
131905,1793.6617284258803
131906,3621.097373794127
131907,1379.5170948738687
131908,848.730692869045
131909,1587.4224733962235
131910,3893.9212849490204
131911,3475.151115264154
131912,464.46307405293874
131913,1011.0174467944621
131914,1827.07029022388
131915,3854.93988674793
131916,3486.313866924853
131917,2104.06516275133
131918,4356.692149747312
131919,1577.0955424286892
131920,1407.8950743274504
131921,5240.151803926507
131922,1911.5872864686896
131923,4636.777474378676
131924,2220.1012512366187
131925,2964.1326503251485
131926,1843.2515939969599
131927,2096.0824285789945
131928,3954.2248421027816
131929,12053.626280276727
131930,8832.334033158955
131931,4255.698371416236
131932,1566.324789363141
131933,4748.033155079287
131934,1158.7321293731306
131935,2080.69879834765
131936,1538.4489936740333
131937,3613.667206582505
131938,3122.4043133982505
131939,549.0908031114081
131940,1894.7929669090258
131941,2328.4956069549185
131942,2421.913394235669
131943,1840.6611831048945
131944,1444.8776770571394
131945,1341.0368214423327
131946,4451.885729799777
131947,8246.14952911509
131948,3970.170130011493
131949,8706.941666615017
131950,2918.3020331926728
131951,4489.369800959838
131952,1144.4917242711547
131953,2493.603943691113
131954,3187.350417247164
131955,2446.5187338162004
131956,1244.4563479314165
131957,1372.3921161295668
131958,3030.418327478131
131959,1908.9709498227066
131960,7960.380633336086
131961,3923.908130894655
131962,4131.228370358764
131963,4267.971104078322
131964,9552.638699177996
131965,2548.658422899808
131966,1400.2141929164857
131967,2657.4602001678945
131968,3458.5900752834036
131969,2410.577982009471
131970,3698.9912112435395
131971,7318.425403147337
131972,1547.7843012174208
131973,878.5025959231648
131974,2447.2264349461857
131975,1306.2190466930285
131976,6454.39438270976
131977,1507.2268371945822
131978,2576.3760005145778
131979,3394.432320912278
131980,3137.959864627064
131981,1663.4585783129278
131982,805.6372000442689
131983,1810.3830981051665
131984,3181.7399642593305
131985,1827.776794428994
131986,3774.9386885435574
131987,2352.8123846367
131988,2207.4765728709763
131989,1408.5253205057645
131990,751.8076165991761
131991,1031.2333344924582
131992,2375.953186142657
131993,3120.7650514539323
131994,778.6984255245306
131995,3065.211184844379
131996,1335.0331998123547
131997,739.7117458192783
131998,1350.649917732591
131999,4273.984346410199
132000,1083.178294232943
132001,4538.356718379927
132002,2073.614297526288
132003,2748.5893694621905
132004,4763.541945927274
132005,4453.098343900959
132006,2122.141963592416
132007,1973.134779048924
132008,2453.5429075929515
132009,770.4718402837211
132010,2952.682050720099
132011,3254.4276932082134
132012,1402.3250666757158
132013,1894.476453162078
